location_id,locationUUID,LocationPublicname,LocationInternalname,LocationType,LocationCountryCode,LocationCountrySubdivision,LocationCoordinatesLatitude,LocationCoordinatesLongitude,StoreNumber,LocationLifecycleStatus,LocationStoreFormat,LocationStoreDetailedFormat,LocationTimeZone,LocationAddressUUID,LocationParentStoreUUID
3401,fce75825-b5ab-4c44-b1ed-af503cb00f25,New Oscott Extra - Pharmacy,New Oscott Extra - Pharmacy,Pharmacy,GB,ENG,52.5495,-1.85813,0,Trading,null,null,Europe/London,a26d7a39-e043-4659-957a-f0ace1734184,e3825344-ecf8-481b-8322-b2bea8d3adce
3405,e81ec7f7-859c-48c4-85c7-97f27f1e7544,Hobs Moat Express,Hobs Moat Express,Store,GB,ENG,52.44262,-1.78502,3132,Trading,Express,Express Standalone,Europe/London,d24a69ff-398c-4a8a-b426-44ccbb76a095,null
3409,1c394c18-b01b-469a-b46f-a7be07647faa,NORTHWICH SUPERSTORE,NORTHWICH SUPERSTORE,Click-And-Collect,GB,ENG,53.262626,-2.496423,0,Trading,Van,null,Europe/London,6f79d55c-6a51-4d51-962e-38a9faba01b7,30348f41-6c3b-41a2-9462-81310d69984a
3413,80fa1fba-d93a-47c0-a867-4cba4bb833c0,"Thornaby, Stocton-on-Tees","Thornaby, Stocton-on-Tees",One-Stop,GB,ENG,54.53329794,-1.297203775,0,Trading,Grocery/Eat Later,null,Europe/London,161bbc4b-ac5c-441e-8fea-703fe1330ae1,null
3417,befa0bf1-6b47-4065-8eac-a643de8009e5,Dunfermline Extra - Travel Money,Dunfermline Extra - Travel Money,Travel-Money,GB,SCT,56.06084,-3.40325,0,Trading,null,null,Europe/London,75fa839f-6205-46bd-b73c-eded73888b4e,5bb123b4-6c32-4fb5-9141-d2944a903897
3421,14eb033e-afe6-4bd3-a645-71288eaa5929,Lakeside Extra - Clothing Collection,Lakeside Extra - Clothing Collection,Clothing-Collection,GB,ENG,51.48899,0.27565,0,Closed,null,null,Europe/London,6abd241f-c91e-4a1e-964a-f2483101c638,af379b13-9b97-4b1c-b345-c1214a3e2f42
3425,47476c2a-e152-462c-9bb6-8f82c6eaa102,Hradec KrÃ¡lovÃ©,Hradec KrÃ¡lovÃ©,Store,CZ,null,50.21298,15.817708,0,Closed,Hypermarket,null,Europe/Prague,40d032dd-589f-46b6-8bda-088ff570bc08,null
3429,406e40ab-3c1d-4d07-b610-049c2686e082,Hattersley Extra - NHS Workers Priority Time,Hattersley Extra - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,53.45336,-2.02383,0,Closed,null,null,Europe/London,23630af3-d310-4bd6-8789-6d2d8bfccadf,6455350f-0145-4c28-827e-d196f3bfc843
3433,00207119-a393-420f-a36c-39d3328c1b7e,Carlow Square Superstore,Carlow Square Superstore,Store,IE,IE,52.834911,-6.923496,3693,Trading,Superstore,Superstore,Europe/Dublin,584351bb-0060-4801-8044-15aedbbf521c,null
3437,50a0b25a-d93b-44d6-aeba-07cc731b476c,Cleethorpes Extra - Cafe,Cleethorpes Extra - Cafe,Cafe,GB,ENG,53.53916,-0.04534,0,Trading,null,null,Europe/London,64d59393-cd5d-4da6-80d9-a282660f46b2,a2af0aed-7378-4100-a430-67430beb83df
3441,719c1b36-7c96-4192-a5a0-9d023c3cc8ce,Inverurie Harlaw Rd Extra - Tech Support,Inverurie Harlaw Rd Extra - Tech Support,Tech-Support,GB,SCT,57.28754,-2.37652,0,Trading,null,null,Europe/London,68aae463-4188-4468-ad6a-0187b029a74d,a3f02b42-d050-442b-8637-f6bee5e7a058
3445,c87f0297-ca4d-4349-b074-cecbb3a9836d,Ingleby Barwick Superstore,Ingleby Barwick Superstore,Store,GB,ENG,54.51764,-1.31659,5109,Trading,Superstore,Superstore,Europe/London,85599fe1-1fb6-4c9d-a902-1f4598721e50,null
3449,ce7520e3-5264-42a9-9226-d3c0dab0f653,Nottingham Top Valley Extra - Clothing Range,Nottingham Top Valley Extra - Clothing Range,Clothing-Range,GB,ENG,53.00283,-1.17774,0,Trading,null,null,Europe/London,f6fef77b-ef45-4400-ae1d-c2ecccde3267,c0ec6509-543c-4797-8bf8-1a980456cad1
3453,edde0c7f-20dc-48f9-8bf3-933943a7426c,Frodsham Helsby Superstore - Scan as you Shop,Frodsham Helsby Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,53.2677,-2.77274,0,Trading,null,null,Europe/London,18b7492f-7f0a-4629-b942-90f3cc32a487,ec9d7a2e-557f-4767-bb09-11ce2a07896b
3457,195103a3-5f5b-4a00-b315-2ac268acc66b,Harrow Station Rd Superstore - Scan as you Shop,Harrow Station Rd Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,51.58628,-0.33367,0,Trading,null,null,Europe/London,8c692286-6038-4688-8416-6806acb4cd01,cce5343a-825f-4724-874f-ceae285b7627
3461,c092b940-cb92-40a6-a4f4-83a0905c8cd6,Ballyhackamore Express,Ballyhackamore Express,Store,GB,NIR,54.59588,-5.87161,2921,Trading,Express,Express Standalone,Europe/London,6cc22cf7-dc2d-4112-94fe-30ffbb36428a,null
3465,0938f89e-31f0-4c67-b51a-4663b98b8567,Leeds Superstore - NHS Workers Priority Time,Leeds Superstore - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,53.82275,-1.51085,0,Closed,null,null,Europe/London,fc881118-a3ec-477c-886d-e98f4b05c674,8f89039e-e3b7-44ea-a004-41569fdb8c86
3469,5f5d81ef-d000-439b-bfb5-19a233e83ff6,Yiewsley Superstore,Yiewsley Superstore,Store,GB,ENG,51.51591,-0.4765,6163,Trading,Superstore,Superstore,Europe/London,37f64e1f-4405-4967-926e-c63889e1a146,null
3473,0c998f40-9c3c-4ee7-ae32-149d41249a7b,EX BA Stromova,EX BA Stromova,Store,SK,null,48.1676712,17.09231,0,Trading,Expres,null,Europe/Bratislava,4450379b-6c26-4fbc-a281-03ea4d01a340,null
3477,94dfce21-cf5b-4124-bd72-f0d871277c5c,BRAINTREE GRT NOTLEY Smart Phone Required for collection,BRAINTREE GRT NOTLEY Smart Phone Required for collection,Click-And-Collect,GB,ENG,51.8575,0.52246,0,Trading,Kerbside,null,Europe/London,b45e4aea-5189-4f88-a422-2a82a233f6d3,8b99983c-7e80-409f-93bb-344c9dee524a
3481,5a1bba4c-0890-498d-a19a-2a1b3590e91b,Perth Rd Express,Perth Rd Express,Store,GB,SCT,56.41879,-3.39943,5720,Trading,Express,Express,Europe/London,32396e17-fdea-4257-b5cf-04d99c294593,null
3485,4a615373-68d5-4e4c-a21c-c3e114f8bee6,HM BanskÃ¡ Bystrica,HM BanskÃ¡ Bystrica,Store,SK,null,48.7121506,19.1361599,0,Trading,Hypermarket,null,Europe/Bratislava,ddbaf857-2d6e-44c2-878e-53683f157c98,null
3489,182f82a0-73ae-482b-8e9c-47a37aef7fb4,Budapest Rakoczi Astoria,Budapest Rakoczi Astoria,Store,HU,null,47.4942207,19.0607605,0,Trading,Szupermarket,null,Europe/Budapest,848f844a-2121-45be-9008-82dcf381aeeb,null
3493,a8d879a9-f89f-4b86-817f-8f6c8fcb2798,Sale Superstore - Travel Money Click and Collect,Sale Superstore - Travel Money Click and Collect,Travel-Money-Click-and-Collect,GB,ENG,53.42428,-2.32461,0,Trading,null,null,Europe/London,609a5cf5-0903-4c96-9a49-530c64160a1f,fc45204f-1e46-4e0b-b365-47fa44512d2f
3497,a7511626-b783-451f-97a7-63594612c513,Towcester Superstore,Towcester Superstore,Store,GB,ENG,52.13862,-0.99462,3293,Trading,Superstore,Superstore,Europe/London,7d8ee8d1-f7fd-48bc-90fe-1d1d6695f762,null
3501,8a0ff457-bfc1-4185-8740-fafae7839c84,Tesco Technology & Services Europe,Tesco Technology & Services Europe,Office,PL,null,null,null,0,Trading,null,null,Europe/Warsaw,null,null
3505,6baa2243-0f77-4221-8f30-fac9cfd596f1,Mitcham Streatham Rd Express,Mitcham Streatham Rd Express,Store,GB,ENG,51.41647,-0.15256,4376,Trading,Express,Express Standalone,Europe/London,23799e43-ed4d-476f-baee-28fdfaa9c6fc,null
3509,94cf11ce-a954-4d2e-ba53-4ca9a4a639a1,Finchley Superstore - Scan as you Shop,Finchley Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,51.60315,-0.19199,0,Trading,null,null,Europe/London,12583f0c-7bc7-4322-914a-694dc96a7f1d,90bb7545-8223-468f-bb5e-7a998ba04d04
3513,ec38542d-a9a7-4da3-a119-de38fce1956b,Romford Extra,Romford Extra,Store,GB,ENG,51.56573,0.19188,3107,Trading,Extra,Extra,Europe/London,0e4bcadd-0b3b-4a22-8bb3-0b96cc629992,null
3517,53bbdc53-d495-48f4-8f95-0f3398c34f69,South Wootton Express,South Wootton Express,Store,GB,ENG,52.78486,0.4368,3322,Trading,Express,Express Standalone,Europe/London,89b16fbf-853c-48a8-bebb-e81e5d36f533,null
3521,f0fd2c7f-1e0b-4d21-8ef3-653b1f0c8559,Cleethorpes Extra - Elderly And Vulnerable Priority Time,Cleethorpes Extra - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,53.53916,-0.04534,0,Closed,null,null,Europe/London,64d59393-cd5d-4da6-80d9-a282660f46b2,a2af0aed-7378-4100-a430-67430beb83df
3525,32a54fe8-bb87-425f-9dc8-6f1470108f9b,Twickenham Extra - Tesco Mobile Shop,Twickenham Extra - Tesco Mobile Shop,Tesco-Mobile-Shop,GB,ENG,51.45885,-0.33746,0,Trading,null,null,Europe/London,7e572fcb-7ac7-4f29-919a-6ae59893e6cf,f0de4982-bd54-435c-a7c7-53b74fe20499
3529,77529e9b-019d-4294-8a7a-b94ef23782df,Sandhurst Extra - Cold Deli,Sandhurst Extra - Cold Deli,Cold-Deli,GB,ENG,51.33547,-0.7746,0,Closed,null,null,Europe/London,8abd1971-5c9f-4de7-812b-80bb340c7106,478c0609-2eae-4869-9881-26b7202130a7
3533,e7d31c21-5433-4113-a87e-bc2b57be4ebf,Cullompton Superstore - Clothing Collection,Cullompton Superstore - Clothing Collection,Clothing-Collection,GB,ENG,50.85808,-3.38881,0,Trading,null,null,Europe/London,f13f7ee2-dcc3-44a8-a3c8-1bc7a1ae7475,30b6e0fd-f4e5-4b06-ae8a-0ec3c688bcbe
3537,6851c534-daf0-4b4a-bdc7-e03f4f43cc8d,Stranraer Superstore - NHS Workers Priority Time,Stranraer Superstore - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,SCT,54.90514,-5.02441,0,Closed,null,null,Europe/London,4a985c00-2d4b-40e0-a680-e94aee6979e8,18adf8b9-eebb-48de-ab9f-405aad82dcb7
3541,753fe65f-ab52-4079-9794-fa6bea208a2b,WH Frozen foods HOPI,WH Frozen foods HOPI,Distribution-Centre,HU,null,null,null,0,Trading,null,null,Europe/Budapest,null,null
3545,45546524-ae42-4364-b00a-e9b9f5ae06c6,Hertford Superstore - Pharmacy,Hertford Superstore - Pharmacy,Pharmacy,GB,ENG,51.79847,-0.07201,0,Trading,null,null,Europe/London,c36a91d7-6039-4668-8f36-21d4739acfcc,3766d317-653a-4a00-8736-0a8785cecb9f
3549,cea55888-a965-4ffb-b04a-21284256c7f2,Dalhousie Esso Express - Petrol Filling Station,Dalhousie Esso Express - Petrol Filling Station,Petrol-Filling-Station,GB,SCT,56.47213,-2.84831,0,Trading,null,null,Europe/London,6a8853dc-d580-44c0-aba0-fbf05a018735,dff38c27-d38e-4f02-945b-5120b8c23e91
3553,7a17028d-53a9-4374-994e-34cc88c7d17c,One Stop Warsash,One Stop Warsash,One-Stop,GB,ENG,50.85306,-1.29811,0,Trading,On the Move,null,Europe/London,a83747ed-b433-498e-9487-24148f999438,null
3557,ce85b8da-95ab-4585-bdc7-74f71f143c9b,Ayr Extra - Hot Deli,Ayr Extra - Hot Deli,Hot-Deli,GB,SCT,55.46776,-4.60812,0,Trading,null,null,Europe/London,25f227d2-827c-4988-b612-45610f294834,776078ca-c2a2-4dd6-9f4e-c35f54b1afb7
3561,00a376e9-382f-49c2-8bde-46774c090c92,Worksop Gateford Rd Superstore - Tesco Mobile Shop,Worksop Gateford Rd Superstore - Tesco Mobile Shop,Tesco-Mobile-Shop,GB,ENG,53.3151,-1.13232,0,Trading,null,null,Europe/London,63794754-4ad2-485a-894a-541a378a9ded,9c720ee4-b43b-4628-8d70-e3963ba24731
3565,f7667dba-82e5-41ae-b279-d5549c2ce91e,One Stop Walmley,One Stop Walmley,One-Stop,GB,ENG,52.559503,-1.787041,0,Trading,Neighbourhood Hybrid,null,Europe/London,e43ba448-481d-4d11-8cd4-d4a3018f4005,null
3569,13f5b5e9-df44-4b42-b88f-7714b1feb04f,Coventry Cross Point Extra - Tesco Mobile Shop,Coventry Cross Point Extra - Tesco Mobile Shop,Tesco-Mobile-Shop,GB,ENG,52.43377,-1.43282,0,Trading,null,null,Europe/London,3532152b-0a8a-47c9-9bc2-4f5323efc69a,275c3018-da44-49d5-8a75-60b5ab9e70b6
3573,709e17ba-1142-414e-b22b-ba0bb9fd57d9,Newcastle County Down Superstore - Hot Deli,Newcastle County Down Superstore - Hot Deli,Hot-Deli,GB,NIR,54.22119,-5.89094,0,Trading,null,null,Europe/London,d1b2ce6b-db22-4ef1-99dc-ca63b3eb6dad,0a9a7bc7-738c-4afe-b254-f0ae416190c3
3577,d9c3c8ba-d398-4f5f-a959-8ecfe2f98f15,Sheffield Infirmary Superstore - Clothing Collection,Sheffield Infirmary Superstore - Clothing Collection,Clothing-Collection,GB,ENG,53.38938,-1.48255,0,Closed,null,null,Europe/London,8279f2a8-7067-49a2-8806-ec9960722ab9,9d177fda-237a-4db3-a552-a81be427905c
3581,3d26d282-478d-4105-9302-8cadc2582d09,Thornton MFC,Thornton MFC,Customer-Fulfillment-Centre,GB,ENG,null,null,4666,Development,null,Dotcom,Europe/London,null,null
3585,1d429e5d-bbd1-44f1-98ce-efc79a3ab88e,DUNDALK STAPLTN TEMP,DUNDALK STAPLTN TEMP,Store,IE,IE,null,null,4363,Closed,null,Superstore,Europe/Dublin,f8d0364a-6333-45c9-87ae-b42dad0c618d,null
3589,5f9cfbb6-1b85-4ec3-a705-28899edc5b27,CREWE TEMP STORE,CREWE TEMP STORE,Store,GB,ENG,null,null,6967,Closed,null,Superstore,Europe/London,d5705109-6069-46a2-b6d5-73a345f2d988,null
3593,adf1420e-e8c1-4382-a015-a43394c7fc8d,Consett Genesis Extra - Petrol Filling Station,Consett Genesis Extra - Petrol Filling Station,Petrol-Filling-Station,GB,ENG,54.84855,-1.84124,4258,Trading,null,Petrol Station,Europe/London,7efa77e8-a837-4a2b-9259-6434065c92f3,24b67450-652b-4d6f-887e-6871c4e2b125
3597,86252a75-b9df-4b99-a1ab-3a7e65206972,Leicester Extra - Cold Deli,Leicester Extra - Cold Deli,Cold-Deli,GB,ENG,52.66522,-1.16517,0,Closed,null,null,Europe/London,446c296c-706a-468c-b561-b857b0c6fc14,4a6d504e-f526-42af-9377-840afcf3e9a9
3601,cfbdbed1-4351-4ec1-841a-dd07ad62129b,Cookstown Broadfield Superstore - Travel Money,Cookstown Broadfield Superstore - Travel Money,Travel-Money,GB,NIR,54.65028,-6.75152,0,Trading,null,null,Europe/London,de6cb45b-0081-41fc-82a9-e51f1ba15c02,c1334ff1-8008-4ee7-a8b3-6c9a0d97af9f
3605,89917734-b096-4763-bc9a-fde68f8e50bf,LONGBG RD BARKING EXP,LONGBG RD BARKING EXP,Store,GB,ENG,null,null,6336,Closed,null,Express Standalone,Europe/London,06773d99-6994-41e1-83a3-a78e6db34c44,null
3609,477d2ab4-ad39-4852-a873-86d2813e51c8,East Didsbury Superstore - Fish,East Didsbury Superstore - Fish,Fish,GB,ENG,53.41203,-2.21954,0,Trading,null,null,Europe/London,d6425d07-8bcd-475c-890c-ea4c6caf55c1,85a073c9-ecbb-4a0d-829c-4fdc360b11a5
3613,d0616360-8224-4aef-b673-a5ce541b1435,Hradec Kralove Centrum,Hradec Kralove Centrum,Store,CZ,null,50.21298,15.817708,0,Trading,Hypermarket,null,Europe/Prague,55393b64-4906-44b8-925f-b71db9344238,null
3617,d21e951a-bb13-4cae-bc21-619d36dfcafa,Emmer Green Esso Express - Petrol Filling Station,Emmer Green Esso Express - Petrol Filling Station,Petrol-Filling-Station,GB,ENG,51.47855,-0.96514,0,Trading,null,null,Europe/London,9b10087d-9652-4efd-8307-7a7a6ff665f2,022c56b1-dbd2-4d18-a4a6-c7efff3bbd3a
3621,361871c1-686c-451b-ba1a-ee078cfdca4c,Somersham High St Express,Somersham High St Express,Store,GB,ENG,52.38259,-0.00126,6478,Trading,Express,Express Standalone,Europe/London,952ccc49-4354-4ab7-82ec-08ebeb282047,null
3625,bd30101f-3473-4d16-98dd-7e170ccac96c,Derby Metro - Travel Money Click and Collect,Derby Metro - Travel Money Click and Collect,Travel-Money-Click-and-Collect,GB,ENG,52.92136,-1.47624,0,Trading,null,null,Europe/London,f0325966-a8d3-41ea-9234-a16d934172e7,c0a9574d-72ac-47a6-b344-2a399712fbfa
3629,6dd9ddb0-33a0-4044-8839-9126fb4b10f0,One Stop Otford,One Stop Otford,One-Stop,GB,ENG,51.310456,0.190178,0,Trading,Neighbourhood Hybrid,null,Europe/London,30f97ee1-e08b-48c4-8e53-57ba6c1d5aa4,null
3633,de5cd7d0-dfae-4be9-a678-0d1b0b2b939d,Skegness Superstore - Scan as you Shop,Skegness Superstore - Scan as you Shop,Scan-as-you-Shop,GB,ENG,53.14051,0.33144,0,Trading,null,null,Europe/London,fecf66c7-ae86-4a44-99db-2ad79b2ee0e7,11a13e4f-b8de-4c96-9e34-ed8eb37b875a
3637,676b8edd-fe62-4413-8b92-c5d2b32a187c,Aylesford Lunsford Park Extra - Vision Express,Aylesford Lunsford Park Extra - Vision Express,Vision-Express,GB,ENG,51.3108,0.44161,0,Trading,null,null,Europe/London,bfff3848-df97-4307-8429-c72bac53c736,e8360e47-0b1a-45fb-a083-44d333e52614
3641,11df5d69-ebbf-4600-88df-99d44fd5b5c5,Comber Express,Comber Express,Store,GB,NIR,54.54992,-5.74467,5285,Trading,Express,Express Standalone,Europe/London,e242eb29-5ca6-4e9b-b9d3-3ff6b83950dc,null
3645,2e5f9ab8-00a2-4d2f-b138-0de76511cab6,Huddersfield Superstore - Tesco Mobile Shop,Huddersfield Superstore - Tesco Mobile Shop,Tesco-Mobile-Shop,GB,ENG,53.65032,-1.78231,0,Trading,null,null,Europe/London,f1a515ec-0919-46df-83a0-1dd7e1374f20,858ff15c-e6e0-4832-86ac-25033143e904
3649,b7e03945-6881-4632-90ab-9198c1cd1502,Ilkeston Chalons Way Extra - Elderly And Vulnerable Priority Time,Ilkeston Chalons Way Extra - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,52.97738,-1.30742,0,Closed,null,null,Europe/London,f54ff81e-729f-4c58-94ba-37b7e5a6ae29,eebc60b9-9bd9-44bc-9cfa-604b4f8b7669
3653,58a3e4dd-b328-4ec2-bbb3-e8c80e3260a5,Alfreton Superstore - Clothing Collection,Alfreton Superstore - Clothing Collection,Clothing-Collection,GB,ENG,53.09491,-1.38906,0,Closed,null,null,Europe/London,e65e7228-fc93-408e-bc13-e3e73a2ed199,a7ac8b88-5c0e-4658-87ce-8631f2277699
3657,41185643-e90b-450e-a5de-a164e9e5bfc1,Bradford Extra - Grocery Collection,Bradford Extra - Grocery Collection,Grocery-Collection,GB,ENG,53.78089,-1.78842,0,Trading,null,null,Europe/London,ff99b56a-e150-4657-94eb-e5d0589f2dc8,a3da41cd-d37a-4e6c-80d8-85f1cd17736f
3661,d29c3382-d8fc-4371-abb4-338375c1b14c,Tullamore,Tullamore,Click-And-Collect,IE,IE,53.2670535,-7.468016,0,Trading,Pod,null,Europe/Dublin,74df1a1e-4d08-462d-b280-a9f717dd5ed4,b73bf792-b1b9-407c-9bc7-22b6063f8675
3665,bb7496fb-1eba-4fc3-8cb5-74dccb17dc79,One Stop Chichester,One Stop Chichester,One-Stop,GB,ENG,50.842479,-0.78295,0,Trading,Neighbourhood Hybrid,null,Europe/London,27a4b484-e6ee-453d-8d90-69c4d3eb6324,null
3669,dee64c7c-6b4b-46d9-b1c0-cd7c53120efc,Ilchester Rd Express,Ilchester Rd Express,Store,GB,ENG,50.95257,-2.64493,2966,Trading,Express,Express Standalone,Europe/London,1b4d68ee-e166-4d32-a122-f5abc7dd91f3,null
3673,21b804ee-154e-4747-919c-8be48d5a0615,Folkestone Superstore - Petrol Filling Station,Folkestone Superstore - Petrol Filling Station,Petrol-Filling-Station,GB,ENG,51.09043,1.12982,3841,Trading,null,Petrol Station,Europe/London,f0562738-060e-4b37-83e1-3ba9b85b5e0c,2e1dca76-c177-410c-885b-add18f3a91df
3677,07ce0d57-c258-42df-86e8-76d809e0739f,Cheltenham Superstore - Clothing Collection,Cheltenham Superstore - Clothing Collection,Clothing-Collection,GB,ENG,51.90591,-2.08674,0,Closed,null,null,Europe/London,50764354-059e-4a6d-8655-23423d4d64e5,7e225c82-f253-45c2-9992-813a91922a97
3681,bed88565-c3f7-4f19-954e-ff77dca0ff52,Plympton Express,Plympton Express,Store,GB,ENG,50.39109,-4.0447,3072,Trading,Express,Express Standalone,Europe/London,512184c2-6a26-4eb2-9f79-c7d40c307437,null
3685,69ae2573-5a09-4669-83b1-8c2ad9d4ada3,Cleckheaton Superstore - Elderly And Vulnerable Priority Time,Cleckheaton Superstore - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,53.72491,-1.7144,0,Closed,null,null,Europe/London,a3085019-0521-44b4-9a5a-17586f8fef54,2ca23c04-1cef-4901-83f9-8189ff69dff3
3689,532faeea-f72a-470f-bea6-a3513c9652e7,Padiham Superstore - NHS Workers Priority Time,Padiham Superstore - NHS Workers Priority Time,NHS-Workers-Priority-Time,GB,ENG,53.80082,-2.31059,0,Closed,null,null,Europe/London,dee46b91-34c0-449c-bca4-e5030729bd47,74188504-994a-41ee-89f7-3a0badf79f6d
3693,db478ca8-6e84-473a-837d-1ab1817c8e18,Walkden Extra - Clothing Range,Walkden Extra - Clothing Range,Clothing-Range,GB,ENG,53.52593,-2.40107,0,Trading,null,null,Europe/London,bdbcbb51-fced-4aae-b0cb-0b11c9a094cc,750f5bd0-eb2a-468a-b94a-8c37a2f13974
3697,3a601a47-0a93-4c6a-8316-8af83cb5a219,HEMSWORTH SUPERSTORE,HEMSWORTH SUPERSTORE,Click-And-Collect,GB,ENG,53.611168,-1.351741,0,Trading,Integrated,null,Europe/London,1efd0ff1-386b-4171-b32c-2b3abcd55c5c,df504503-e0e8-46b0-86f7-999884544162
3701,c28b6159-6a06-48c8-83c4-8e0110d916df,CAMDEN TOWN,CAMDEN TOWN,Store,GB,ENG,null,null,2237,Closed,null,null,Europe/London,cbe022db-597b-4f26-9f43-609f571ad0a5,null
3705,5284a7e7-897a-433c-b8c5-629b718b9e67,Selby Superstore - Clothing Collection,Selby Superstore - Clothing Collection,Clothing-Collection,GB,ENG,53.78001,-1.07118,0,Closed,null,null,Europe/London,ebad57ea-104b-4f69-9d69-5ee7f0d2d949,fbbeaf21-48de-42e3-95a6-575dec85314c
3709,bb9ceca9-ed2a-40d3-a786-6eb42ce3f276,Hertford Superstore - Elderly And Vulnerable Priority Time,Hertford Superstore - Elderly And Vulnerable Priority Time,Elderly-And-Vulnerable-Priority-Time,GB,ENG,51.79847,-0.07201,0,Closed,null,null,Europe/London,c36a91d7-6039-4668-8f36-21d4739acfcc,3766d317-653a-4a00-8736-0a8785cecb9f
3713,2e9fd589-f493-4c86-85e4-575b1dcb4e1b,Burgess Hill Superstore,Burgess Hill Superstore,Store,GB,ENG,50.95056,-0.14897,2163,Trading,Superstore,Superstore,Europe/London,78c2966c-47f2-4890-9f75-48e2f65c6639,null
3717,2144f4e2-344b-4ac1-8621-0beaae62da25,BURNTWOOD EXP,BURNTWOOD EXP,Store,GB,ENG,null,null,6108,Closed,null,Express Standalone,Europe/London,46182530-0068-4c35-8112-dbe09fb5b9d3,null
3721,dc97223c-b2b3-4387-934e-db2e640d74cb,EX Michalovce Spitalska,EX Michalovce Spitalska,Store,SK,null,48.7544212,21.9135609,0,Trading,Expres,null,Europe/Bratislava,7daf35c7-9b64-41af-9c5b-302910cbb5c3,null
3725,a237f5e8-c1f8-478f-8063-5450d6f738e9,Blackpool Clifton Extra - Meat,Blackpool Clifton Extra - Meat,Meat,GB,ENG,53.79477,-2.99268,0,Trading,null,null,Europe/London,4438946e-a80d-43bd-90f3-984fa179caa9,f59cf873-6524-4232-8e59-585d4d0b98b6
3729,39d78d5c-e145-43a8-b203-4df792f28b11,Truro Superstore - Pharmacy,Truro Superstore - Pharmacy,Pharmacy,GB,ENG,50.26088,-5.04693,0,Trading,null,null,Europe/London,82bc5bbc-0a31-4b92-93b2-abbc08e4646f,fc2235e4-6e87-4f83-b917-42262518dd42
3733,b93b229d-691a-4d25-bfc2-0a610ba3d417,Bulwell Extra - Pharmacy,Bulwell Extra - Pharmacy,Pharmacy,GB,ENG,53.00311,-1.19446,0,Trading,null,null,Europe/London,6a4c9eb4-b38f-4803-8d27-fd41dc6496f5,d757ec21-435f-40fe-a7da-3fcdeace1220
3737,b03ea583-3ee3-44f4-acdc-089fb089cef1,Tesco Ballybrack,Tesco Ballybrack,Click-And-Collect,IE,IE,53.256583,-6.1344243,0,Trading,Pod,null,Europe/Dublin,caf3002f-7c31-42b7-a38b-e251dd6a3e2e,cc09d1ae-d15b-4488-98ad-5e369d2c5fcb
3741,37026cfd-8649-4ef6-9b91-b0b4a10aa5cd,Bury Tottington Rd Express,Bury Tottington Rd Express,Store,GB,ENG,53.60275,-2.32199,5443,Trading,Express,Express Standalone,Europe/London,a0b98a2a-a9fa-460d-bd81-ef576efe4a5d,null
3745,69bed18c-461c-4a43-a2ef-bf55011f83a0,Whoosh Scotland,Whoosh Scotland,Customer-Proposition,GB,SCT,null,null,0,Trading,Whoosh,null,Europe/London,null,null
3749,217d3f92-ebd2-40d5-886e-d95772e2a048,KNOWSLY RD BOOTLE EXP,KNOWSLY RD BOOTLE EXP,Store,GB,ENG,null,null,6438,Development,null,Express Standalone,Europe/London,d954fd3e-265c-42c5-9d65-6148558dd5af,null
3753,03b3b221-8675-46f6-8bab-f62ab4a3f97e,DUMMY TALLAGHT DEPOT,DUMMY TALLAGHT DEPOT,Unknown,IE,IE,null,null,3547,Trading,null,Other,Europe/Dublin,null,null
3757,577c3925-f271-48b6-ab4f-c51196a54418,Largs Express,Largs Express,Store,GB,SCT,55.79397,-4.8665,6149,Trading,Express,Express Standalone,Europe/London,75216cf8-e6dc-4dd7-8911-eb0c99dc24c3,null
3761,83a6c97a-9f59-4dc6-85ee-fb6fcc12547a,Leeds Calverley St Express,Leeds Calverley St Express,Store,GB,ENG,53.8037,-1.55035,6584,Trading,Express,Express Standalone,Europe/London,d969e0b2-e40f-4ec4-bc79-e8fb66c39c2f,null
3765,e3abf722-bfd2-425e-9139-2d502a969e25,Marlborough Superstore,Marlborough Superstore,Store,GB,ENG,51.41588,-1.72144,6331,Trading,Superstore,Superstore,Europe/London,039a7e4a-255b-48cc-8362-289c655ddd2a,null
3769,158e4b21-ed2c-41f9-a65c-9c21893c1a8b,FUELBOOKERDEPOT57810,FUELBOOKERDEPOT57810,Petrol-Filling-Station,GB,ENG,null,null,4872,Trading,null,null,Europe/London,null,null
3773,5c53306d-3291-42f0-9116-89c2525a7748,Elephant And Castle Metro,Elephant And Castle Metro,Store,GB,ENG,51.49463,-0.09956,2463,Trading,Metro,Metro Badged,Europe/London,06764a8f-ce66-4f51-b77f-5b3f3cba40a8,null
